timestamp,seed,category,method,device,fit_time_s,image_auroc,image_ap,pixel_auroc,pixel_ap,aupro,max_f1,ece,mCE_image_auroc,mCE_aupro,p50_latency_ms,p95_latency_ms,fps,peak_vram_mb
2026-08-17T19:35:20.951920+00:00,42,bottle,patchcore,cuda,3.453300714492798,1.0,1.0,0.9977429544675778,0.8294830066091575,0.9937567053596967,1.0,0.09271318695388638,0.0,-0.0005153414280602626,6.3377439975738525,7.967788839340209,157.78485220968366,61.5966796875
2026-08-17T19:35:37.450200+00:00,42,bottle,padim,cuda,11.969580173492432,1.0,1.0,0.9973604766774238,0.809271459957987,0.9924235952424684,1.0,0.05570858710207559,0.06790123456790124,0.04054334540668336,5.507231950759888,7.161302423477172,181.579423009779,267.7568359375
2026-08-17T19:41:26.874380+00:00,42,bottle,patchcore,cuda,3.233222007751465,1.0,1.0,0.9984103488321419,0.8362468633609279,0.9969731111186407,1.0,0.06278565311139692,0.0,0.00010575482572215227,5.601183891296387,7.612323141098022,178.53368491505665,61.9638671875
2026-08-17T19:41:43.297174+00:00,42,bottle,padim,cuda,11.873701333999634,1.0,1.0,0.9991739304297557,0.9041348326694613,0.9980459920203391,1.0,0.034414885390917464,0.018518518518518514,0.015126126928516732,5.956959962844849,6.854208159446714,167.87086135164031,269.1318359375
2026-08-17T19:41:48.818507+00:00,42,bottle,autoencoder,cuda,1.2344825267791748,1.0,1.0,0.9999985650073782,0.9998483867769173,0.999992657705361,1.0,0.3153172879786227,0.0,8.695596117467038e-06,3.1977760791778564,3.9382895112037657,312.7173308073211,215.12060546875
