category,method,seed,tau_q99,fa_q99,md_q99,cwe_q99_r10,cwe_q99_r20,cwe_q99_r50,tau_b5,fa_b5,md_b5,cwe_b5_r10,cwe_b5_r20,cwe_b5_r50,tau_cct_r10,fa_cct_r10,md_cct_r10,cwe_cct_r10,cwe_cct_r20,cwe_cct_r50,tau_oracle,fa_oracle,md_oracle,cwe_oracle_r10
bottle,autoencoder,123,0.08765893120318652,0.0,969.6969696969697,7.441860465116279,14.883720930232558,37.2093023255814,0.08840766767039895,0.0,969.6969696969697,7.441860465116279,14.883720930232558,37.2093023255814,2.232071578502655,0.0,1000.0,7.674418604651163,15.348837209302326,38.372093023255815,0.04645110201090574,1000.0,0.0,0.0
bottle,autoencoder,2026,0.09468899831175805,0.0,939.3939393939395,7.209302325581396,14.418604651162791,36.04651162790697,0.09566875629127025,0.0,939.3939393939395,7.209302325581396,14.418604651162791,36.04651162790697,2.0950130820274353,0.0,969.6969696969697,7.441860465116279,14.883720930232558,37.2093023255814,0.03877372667193413,1000.0,0.0,0.0
bottle,autoencoder,42,0.07470688885077834,100.0,727.2727272727273,5.604651162790698,11.186046511627907,27.930232558139537,0.07490831478498876,100.0,727.2727272727273,5.604651162790698,11.186046511627907,27.930232558139537,0.07519321329891682,100.0,727.2727272727273,5.604651162790698,11.186046511627907,27.930232558139537,0.046984052285552025,1000.0,0.0,0.0
bottle,padim,123,12.218077602386474,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,12.333791704177857,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,14.122587203979492,100.0,30.303030303030305,0.2558139534883721,0.4883720930232558,1.186046511627907,12.691278457641602,100.0,0.0,7.674418604651163
bottle,padim,2026,12.226332807540894,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,12.337919783592223,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,14.122587203979492,100.0,30.303030303030305,0.2558139534883721,0.4883720930232558,1.186046511627907,12.691278457641602,100.0,0.0,7.674418604651163
bottle,padim,42,12.254945831298828,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,12.352225818634034,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,12.691278457641602,100.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,14.434249877929688,100.0,0.0,7.674418604651163
bottle,patchcore,123,1.3293638134002685,200.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,1.3346118879318238,200.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,1.8718891143798828,0.0,30.303030303030305,0.23255813953488372,0.46511627906976744,1.1627906976744187,1.7656351327896118,0.0,0.0,7.674418604651163
bottle,patchcore,2026,1.3315479576587677,200.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,1.3357039600610734,200.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,1.9531629085540771,0.0,60.60606060606061,0.46511627906976744,0.9302325581395349,2.3255813953488373,1.7656351327896118,0.0,0.0,7.674418604651163
bottle,patchcore,42,1.4091965460777283,0.0,0.0,0.0,0.0,0.0,1.412625278234482,0.0,0.0,0.0,0.0,0.0,1.7656351327896118,0.0,0.0,0.0,0.0,0.0,1.9531629085540771,0.0,0.0,7.674418604651163
cable,autoencoder,123,0.39474340975284566,34.48275862068965,978.2608695652174,6.013333333333334,12.013333333333334,30.013333333333332,0.40406167730689047,34.48275862068965,978.2608695652174,6.013333333333334,12.013333333333334,30.013333333333332,0.4133899448609352,34.48275862068965,978.2608695652174,6.013333333333334,12.013333333333334,30.013333333333332,0.030039573553949594,1000.0,0.0,0.0
cable,autoencoder,2026,0.4247344005107879,0.0,1000.0,6.133333333333334,12.266666666666667,30.666666666666668,0.42968941941857336,0.0,1000.0,6.133333333333334,12.266666666666667,30.666666666666668,0.4346544383263588,0.0,1000.0,6.133333333333334,12.266666666666667,30.666666666666668,0.034858970902860165,1000.0,0.0,0.0
cable,autoencoder,42,0.40563487917184826,34.48275862068965,1000.0,6.1466666666666665,12.28,30.68,0.4071118864417076,34.48275862068965,1000.0,6.1466666666666665,12.28,30.68,0.4541301801800728,0.0,1000.0,6.133333333333334,12.266666666666667,30.666666666666668,0.04842782020568848,1000.0,0.0,0.0
cable,padim,123,19.05457275390625,0.0,782.608695652174,4.8,9.6,24.0,19.28162654876709,0.0,782.608695652174,4.8,9.6,24.0,20.130449295043945,0.0,804.3478260869565,4.933333333333334,9.866666666666667,24.666666666666668,12.014972686767578,448.2758620689655,0.0,6.133333333333334
cable,padim,2026,18.741536483764644,0.0,760.8695652173914,4.666666666666667,9.333333333333334,23.333333333333332,19.12510841369629,0.0,826.0869565217391,5.066666666666666,10.133333333333333,25.333333333333332,19.930871963500977,0.0,847.8260869565217,5.2,10.4,26.0,12.506000518798828,310.3448275862069,65.21739130434783,6.133333333333334
cable,padim,42,18.462799530029294,0.0,760.8695652173914,4.666666666666667,9.333333333333334,23.333333333333332,18.98573993682861,0.0,760.8695652173914,4.666666666666667,9.333333333333334,23.333333333333332,20.302873611450195,0.0,869.5652173913044,5.333333333333333,10.666666666666666,26.666666666666668,12.014973640441895,448.2758620689655,43.47826086956522,6.133333333333334
cable,patchcore,123,2.360316038131714,34.48275862068965,86.95652173913044,0.5466666666666666,1.08,2.68,2.3709179162979126,34.48275862068965,86.95652173913044,0.5466666666666666,1.08,2.68,2.382683515548706,34.48275862068965,108.69565217391305,0.68,1.3466666666666667,3.3466666666666667,2.2571523189544678,68.9655172413793,21.73913043478261,6.133333333333334
cable,patchcore,2026,2.3910430526733397,0.0,152.17391304347828,0.9333333333333333,1.8666666666666667,4.666666666666667,2.3928947973251344,0.0,152.17391304347828,0.9333333333333333,1.8666666666666667,4.666666666666667,2.411566972732544,0.0,152.17391304347828,0.9333333333333333,1.8666666666666667,4.666666666666667,2.3107221126556396,0.0,65.21739130434783,6.133333333333334
cable,patchcore,42,2.360316038131714,34.48275862068965,65.21739130434783,0.41333333333333333,0.8133333333333334,2.013333333333333,2.3709179162979126,34.48275862068965,65.21739130434783,0.41333333333333333,0.8133333333333334,2.013333333333333,2.382683515548706,34.48275862068965,65.21739130434783,0.41333333333333333,0.8133333333333334,2.013333333333333,2.2571523189544678,68.9655172413793,0.0,6.133333333333334
carpet,autoencoder,123,0.0887560343928635,71.42857142857143,977.7777777777777,7.47457627118644,14.932203389830509,37.30508474576271,0.08894994308240711,71.42857142857143,977.7777777777777,7.47457627118644,14.932203389830509,37.30508474576271,0.08915385177195072,71.42857142857143,977.7777777777777,7.47457627118644,14.932203389830509,37.30508474576271,0.05077781807631254,1000.0,0.0,0.0
carpet,autoencoder,2026,0.09356967387720942,0.0,1000.0,7.627118644067797,15.254237288135593,38.13559322033898,0.09427146068774164,0.0,1000.0,7.627118644067797,15.254237288135593,38.13559322033898,0.09498324749827385,0.0,1000.0,7.627118644067797,15.254237288135593,38.13559322033898,0.046265825629234314,1000.0,0.0,0.0
carpet,autoencoder,42,0.08692599840462208,71.42857142857143,1000.0,7.6440677966101696,15.271186440677965,38.152542372881356,0.0870935731008649,71.42857142857143,1000.0,7.6440677966101696,15.271186440677965,38.152542372881356,0.08727114779710769,71.42857142857143,1000.0,7.6440677966101696,15.271186440677965,38.152542372881356,0.04846775997430086,1000.0,0.0,0.0
carpet,padim,123,10.868692064285279,142.85714285714286,111.1111111111111,0.8813559322033898,1.728813559322034,4.271186440677966,10.900789570808412,142.85714285714286,111.1111111111111,0.8813559322033898,1.728813559322034,4.271186440677966,11.059362411499023,71.42857142857143,177.77777777777777,1.3728813559322033,2.7288135593220337,6.796610169491525,8.99671459197998,357.14285714285717,0.0,7.627118644067797
carpet,padim,2026,11.688416719436644,0.0,222.2222222222222,1.694915254237288,3.389830508474576,8.474576271186441,11.781757950782776,0.0,222.2222222222222,1.694915254237288,3.389830508474576,8.474576271186441,12.107491493225098,0.0,288.88888888888886,2.2033898305084745,4.406779661016949,11.016949152542374,10.0692777633667,214.28571428571428,44.44444444444444,7.627118644067797
carpet,padim,42,11.602301216125486,0.0,244.44444444444443,1.8644067796610169,3.7288135593220337,9.322033898305085,11.738700199127198,0.0,244.44444444444443,1.8644067796610169,3.7288135593220337,9.322033898305085,11.996092796325684,0.0,266.6666666666667,2.0338983050847457,4.067796610169491,10.169491525423728,8.99671459197998,428.57142857142856,22.22222222222222,7.627118644067797
carpet,patchcore,123,1.272550138235092,214.28571428571428,22.22222222222222,0.22033898305084745,0.3898305084745763,0.8983050847457628,1.2775892180204391,142.85714285714286,22.22222222222222,0.2033898305084746,0.3728813559322034,0.8813559322033898,1.5008597373962402,0.0,155.55555555555557,1.1864406779661016,2.3728813559322033,5.932203389830509,1.3121007680892944,0.0,22.22222222222222,7.627118644067797
carpet,patchcore,2026,1.3031777226924897,0.0,44.44444444444444,0.3389830508474576,0.6779661016949152,1.694915254237288,1.3066100519895554,0.0,44.44444444444444,0.3389830508474576,0.6779661016949152,1.694915254237288,1.437867283821106,0.0,111.1111111111111,0.847457627118644,1.694915254237288,4.237288135593221,1.3121007680892944,0.0,44.44444444444444,7.627118644067797
carpet,patchcore,42,1.2876149320602417,71.42857142857143,66.66666666666667,0.5254237288135594,1.0338983050847457,2.559322033898305,1.287983114719391,71.42857142857143,66.66666666666667,0.5254237288135594,1.0338983050847457,2.559322033898305,1.3635138273239136,0.0,88.88888888888889,0.6779661016949152,1.3559322033898304,3.389830508474576,1.3121007680892944,0.0,66.66666666666667,7.627118644067797
hazelnut,autoencoder,123,0.035072985743172455,100.0,628.5714285714286,4.036363636363636,8.036363636363637,20.036363636363635,0.0357847403199412,100.0,657.1428571428571,4.218181818181818,8.4,20.945454545454545,0.04119460191577673,0.0,742.8571428571429,4.7272727272727275,9.454545454545455,23.636363636363637,0.016583214048296213,750.0,0.0,0.0
hazelnut,autoencoder,2026,0.033183507332578285,100.0,628.5714285714286,4.036363636363636,8.036363636363637,20.036363636363635,0.03412854657042773,100.0,657.1428571428571,4.218181818181818,8.4,20.945454545454545,0.03526512812823057,50.0,657.1428571428571,4.2,8.381818181818181,20.927272727272726,0.016306602396070957,750.0,0.0,0.0
hazelnut,autoencoder,42,0.02571040935348719,300.0,314.2857142857143,2.109090909090909,4.109090909090909,10.10909090909091,0.02579965062206611,300.0,314.2857142857143,2.109090909090909,4.109090909090909,10.10909090909091,0.025992770213633776,300.0,314.2857142857143,2.109090909090909,4.109090909090909,10.10909090909091,0.01654314761981368,800.0,0.0,0.0
hazelnut,padim,123,26.614258041381827,0.0,885.7142857142857,5.636363636363637,11.272727272727273,28.181818181818183,27.13678848266602,0.0,885.7142857142857,5.636363636363637,11.272727272727273,28.181818181818183,27.681543350219727,0.0,885.7142857142857,5.636363636363637,11.272727272727273,28.181818181818183,14.93641185760498,250.0,28.57142857142857,6.363636363636363
hazelnut,padim,2026,21.995927066802977,50.0,828.5714285714287,5.290909090909091,10.563636363636364,26.381818181818183,22.07746277809143,50.0,828.5714285714287,5.290909090909091,10.563636363636364,26.381818181818183,23.593963623046875,50.0,914.2857142857142,5.836363636363636,11.654545454545454,29.10909090909091,14.463387489318848,400.0,57.14285714285714,6.363636363636363
hazelnut,padim,42,21.093522377014153,100.0,828.5714285714287,5.3090909090909095,10.581818181818182,26.4,21.62626043319703,50.0,828.5714285714287,5.290909090909091,10.563636363636364,26.381818181818183,22.37727928161621,50.0,857.1428571428571,5.472727272727273,10.927272727272728,27.29090909090909,13.984203338623047,400.0,28.57142857142857,6.363636363636363
hazelnut,patchcore,123,2.1318230175971986,0.0,0.0,0.0,0.0,0.0,2.1365024816989897,0.0,0.0,0.0,0.0,0.0,2.355848789215088,0.0,0.0,0.0,0.0,0.0,2.383164644241333,0.0,0.0,6.363636363636363
