category,method,seed,cost_ratio,image_auroc,cwe,total_flips,total_flip_rate,nominal_relief_count,nominal_relief_rate,defect_escape_count,defect_escape_rate,defect_catch_count,defect_catch_rate,tau_99,tau_cct
bottle,padim,123,20.0,0.996969696969697,0.9302325581395349,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484383583068848
bottle,padim,123,50.0,0.996969696969697,2.3255813953488373,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484383583068848
bottle,padim,2026,5.0,0.996969696969697,0.23255813953488372,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314680099484,15.484383583068848
bottle,padim,2026,10.0,0.996969696969697,0.46511627906976744,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314680099484,15.484383583068848
bottle,padim,2026,20.0,0.996969696969697,0.9302325581395349,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314680099484,15.484383583068848
bottle,padim,2026,50.0,0.996969696969697,2.3255813953488373,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314680099484,15.484383583068848
bottle,padim,42,5.0,0.996969696969697,0.23255813953488372,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484382629394531
bottle,padim,42,10.0,0.996969696969697,0.46511627906976744,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484382629394531
bottle,padim,42,20.0,0.996969696969697,0.9302325581395349,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484382629394531
bottle,padim,42,50.0,0.996969696969697,2.3255813953488373,3,0.03488372093023256,1,0.05,2,0.030303030303030304,0,0.0,14.269314498901364,15.484382629394531
bottle,patchcore,123,5.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,123,10.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,123,20.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,123,50.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,2026,5.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,2026,10.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,2026,20.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,2026,50.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,42,5.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,42,10.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,42,20.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
bottle,patchcore,42,50.0,1.0,0.0,1,0.011627906976744186,1,0.05,0,0.0,0,0.0,1.413361542224884,1.7656351327896118
cable,autoencoder,123,5.0,0.4542728635682159,3.033333333333333,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42498418882489203,0.4427787810564041
cable,autoencoder,123,10.0,0.4542728635682159,6.066666666666666,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42498418882489203,0.4427787810564041
cable,autoencoder,123,20.0,0.4542728635682159,12.133333333333333,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42498418882489203,0.4427787810564041
